"lambdaMainC[1]" "lambdaMainC[2]" "lambdaMainC[3]" "lambdaMainC[4]" "lambdaMainC[5]" "lambdaMainC[6]" "lambdaCrossC[1]" "lambdaCrossC[2]" "lambdaCrossC[3]" "lambdaCrossC[4]" "lambdaCrossC[5]" "lambdaCrossC[6]" "PsiC[1,2]" "theta[1]" "theta[2]" "theta[3]" "theta[4]" "theta[5]" "theta[6]" "parameter" "maxTree" "sumDiv" "warmupT1" "warmupT2" "sampleT1" "sampleT2" "prior" "sigma" "N" "cross" "iteration" "pos"
3121.66933421509 3460.57651531258 3306.59713669227 1859.70583083094 4342.7017163784 3706.12745144791 2118.50369513407 2643.3762707469 2432.93788489125 4126.30204816639 4276.29919845442 3616.37030000186 3045.95097729026 3607.45773167264 3918.83998056653 5555.70336070936 3228.21279266132 2228.69162229279 2411.78601802021 "n_eff" 7 0 33.119 38.561 76.242 73.199 "SVNP" 0.316227766016838 100 0.2 17 17
1.00010822257921 1.00005774097293 0.999958219573111 1.00030155672358 1.00141468406068 1.00068865660782 1.00009457730144 1.00031439311122 1.00027247566721 1.00019288021194 0.999967526445559 1.00017033291551 0.999793931553135 1.00030925001492 1.00054164825969 1.00048006807549 1.00114732910392 1.00012233544749 1.00068353559587 "Rhat" 7 0 33.119 38.561 76.242 73.199 "SVNP" 0.316227766016838 100 0.2 17 17
3836.59271594533 5084.24122189341 4753.14060856095 3133.2057975513 4808.4070747849 4821.95369289391 4077.40488272214 3100.52785720617 3180.91667581857 5199.90037998142 5239.39856957571 5063.6617012843 4801.05673713282 2658.92249468911 3918.82552396906 5503.89654988327 3321.09241522323 3098.43794300849 1954.68277103814 "n_eff" 7 0 36.33 32.343 71.773 81.532 "SVNP" 0.316227766016838 100 0.2 9 9
0.999948551027811 1.00093369635952 0.999939703215322 0.999846148216277 1.00031035366249 1.00117623309253 0.999781111252525 0.999778480929797 1.00049454244742 0.999921189814863 1.00057217333181 0.999867074279192 1.00059485173313 1.0011916444554 1.00044575555952 1.00007882031786 1.00059107711173 1.00014506392289 1.00220848409489 "Rhat" 7 0 36.33 32.343 71.773 81.532 "SVNP" 0.316227766016838 100 0.2 9 9
3000.58439946875 4182.13547537427 3304.69546214336 3113.78619975424 5199.973680089 4676.21832463878 3600.72804050953 3121.94189060393 3306.87675237134 4202.43840243365 4428.34897089875 4878.72233636618 4532.07073613587 1826.73469195491 4361.54182092763 5728.00665817482 4343.031977622 4679.2679549461 5551.84539712096 "n_eff" 6 0 36.228 35.067 83.043 69.52 "SVNP" 0.316227766016838 100 0.2 27 27
1.00059034722232 1.00029362423178 1.00098176225569 1.00072864428311 1.00022865177695 1.00007610720437 0.999862252621646 1.00099129050787 1.00220677675077 1.00061336716983 1.00031763597278 0.999927025866636 1.00007180967391 1.00109816187401 0.999931395212811 0.999954214474825 1.00006096407803 1.00032835378347 0.999821301331647 "Rhat" 6 0 36.228 35.067 83.043 69.52 "SVNP" 0.316227766016838 100 0.2 27 27
3598.03199906082 3803.29758356531 4255.16936986616 1679.55017335821 5101.97676553932 5262.05032251293 2164.68812265806 2409.85292416169 2573.64283101744 4664.46119720847 4769.30075061896 4952.9899712347 3644.62791526766 4133.35492402692 5645.88539362775 4734.6122834289 2145.42199659883 2042.76065268414 1911.25607451018 "n_eff" 7 0 37.551 38.045 73.893 75.118 "SVNP" 0.316227766016838 100 0.2 40 40
1.00000901702114 0.999986294590604 0.999869858616037 1.00000713424494 1.00000973727457 1.00014197004795 1.00096413834658 1.00055445698185 1.0007422647748 1.00044561216539 1.00091450013381 0.999930542998473 1.00018869059467 1.0001472274079 1.00009625101421 0.99999047979571 1.00066615245924 1.0006837800511 1.00049734570769 "Rhat" 7 0 37.551 38.045 73.893 75.118 "SVNP" 0.316227766016838 100 0.2 40 40
3264.52714221809 3998.97241311774 3365.88288500575 1961.71660089539 4133.22949130737 4807.28970541839 2510.10937868372 2453.87435767148 2250.24896200204 5148.83544508425 4471.00482619088 3572.48069763005 3100.96521615745 2397.21901182684 3948.02482555603 6157.14445988156 2698.90848579869 1940.32110872164 2891.07776733107 "n_eff" 7 0 21.981 33.439 94.302 79.824 "SVNP" 0.316227766016838 100 0.2 16 16
1.00219437241033 1.0005516841724 0.999932002268334 1.00053998246594 1.0003076850059 1.00008180245016 1.00001573217109 1.00057319500511 1.00093249480768 1.00073689442194 1.00036873716042 1.00041457267549 0.99992759010698 1.00034961587503 1.00018576291231 0.999968813457419 1.00111147532095 1.00049017099874 1.00030051332176 "Rhat" 7 0 21.981 33.439 94.302 79.824 "SVNP" 0.316227766016838 100 0.2 16 16
3189.77061018392 3254.72437185881 3320.50564010516 1706.59639782823 4957.57084093064 4859.900414357 2342.83057696106 2412.42310967939 2614.08834938855 4086.55787764372 5337.29808259214 3332.02977064578 3335.19150726982 3799.69607704946 2769.37210346997 5331.88897964048 1801.58756613024 2080.83761567394 2737.29321242044 "n_eff" 7 0 33.201 33.969 67.715 92.089 "SVNP" 0.316227766016838 100 0.2 37 37
1.00011306081878 0.999925615396296 1.00021379975314 1.00035707075773 1.00002616787565 1.00012441474555 1.00052207908796 1.00036727835037 1.00034416047472 1.00049757765484 1.00015637244157 1.00012826046877 0.999863638713239 0.999803169603752 1.00017625484561 1.00024039043849 0.999989932629812 1.00036869694157 1.00122530197152 "Rhat" 7 0 33.201 33.969 67.715 92.089 "SVNP" 0.316227766016838 100 0.2 37 37
3736.80558831757 3952.14362807777 3683.42870270898 3016.25205693819 4128.48946062278 3918.12874438572 2970.44469129637 2677.60329799868 2392.76570906959 3477.04127657463 4030.36119517417 3648.01163387054 3728.18792255195 2519.12772172509 3838.81474583301 5024.10353156169 5059.05708050069 1906.97897663516 2399.0189720674 "n_eff" 7 0 38.167 36.781 82.273 74.686 "SVNP" 0.316227766016838 100 0.2 28 28
1.00024359208901 1.00045368585767 0.999831684386688 1.00038634178866 0.999867388036415 1.00061027616366 1.00021466496275 1.00013065384293 1.00112600478954 1.00055757119426 1.00014959784232 1.00009326814578 1.00062202170884 1.00026803042155 1.00076024947985 1.00002669690498 0.999915752353621 1.00081990186255 1.00054374086428 "Rhat" 7 0 38.167 36.781 82.273 74.686 "SVNP" 0.316227766016838 100 0.2 28 28
3906.67117861936 3870.71674798911 4479.41358952015 2524.6520013033 4049.68344064789 4087.9272637605 3180.26201573335 2782.150142815 2612.73718588849 3921.55274770929 3945.76917455869 4180.61186497784 3723.47214034921 3368.81952402277 3706.3358892775 5412.41003418871 3914.54229479443 3021.56847898751 2834.40191784408 "n_eff" 7 0 35.658 35.526 91.307 69.78 "SVNP" 0.316227766016838 100 0.2 33 33
1.00143434840632 1.00071059908762 0.999901220795118 0.999896972328463 1.00015502926595 1.00027724188308 0.999993003404641 0.99994233128939 0.999839803188351 1.00053670494826 1.00088589288002 1.00004169610764 1.00003715188261 1.00137150657584 1.00210327227459 0.999952228066654 1.00028767964683 1.00018492537492 1.00000451064953 "Rhat" 7 0 35.658 35.526 91.307 69.78 "SVNP" 0.316227766016838 100 0.2 33 33
2154.44092017514 2401.82756799318 2718.1112389301 2833.39052085126 3826.07397017109 2991.80600256113 2311.49742934034 2341.91804525559 2014.44242152718 3725.71353498217 3457.21539237277 3311.28292083763 2093.5753476438 2128.18170463657 3416.64285208535 4590.28729040755 4573.11354317955 3323.24220547162 2775.24585755416 "n_eff" 7 0 32.274 44.133 73.061 84.434 "SVNP" 0.316227766016838 100 0.2 13 13
0.999817002961196 1.00031107658225 1.00114852311203 1.00037624594699 1.00022341928986 1.00038831150999 1.00021630198642 1.00157160541699 1.00043211912548 0.999842280814765 1.00010645837314 1.00011856285197 1.00066039894023 0.999989354893025 0.99992711373591 0.999856343441011 1.00014986969092 1.00092695178406 1.000394216221 "Rhat" 7 0 32.274 44.133 73.061 84.434 "SVNP" 0.316227766016838 100 0.2 13 13
2933.48447336311 3655.9068578935 3069.62266988688 2592.38086724251 4897.75652752006 4637.82015247492 2873.14534767207 3079.08686522158 3233.30828161633 3226.60960578056 3564.73502605412 3505.57144571383 3817.01893036841 2674.2183205634 3725.11453992585 2430.88405473512 6217.31031155017 2753.24821833939 1762.80640671309 "n_eff" 7 0 38.695 38.301 84.937 74.559 "SVNP" 0.316227766016838 100 0.2 35 35
1.00045805856442 1.00013826541279 1.00057510373208 1.00006163437191 1.0002824101427 1.00022333430931 1.00015211383861 0.999798374256906 1.00046944447387 1.00015911635345 1.00035656710149 0.99983717550677 0.999783551466471 1.00125774099294 1.00023250919335 1.00039893613505 0.999991195992807 1.00017550473839 1.00103615383613 "Rhat" 7 0 38.695 38.301 84.937 74.559 "SVNP" 0.316227766016838 100 0.2 35 35
2749.05214119859 3085.6483895725 2805.14433622166 3213.60517176971 4062.23964412941 4265.92856166006 3535.36104271136 2766.4359625737 2393.30949021023 4515.24202042769 4553.09839497388 4230.49407660581 4006.23105268778 3130.00135480164 2586.13925456838 3511.03213712356 6036.03849401135 2994.16995870481 2355.81443067721 "n_eff" 7 0 36.442 37.085 80.918 86.757 "SVNP" 0.316227766016838 100 0.2 22 22
1.00013943966954 1.00009182553114 1.00012185348539 1.00030192522291 0.999822474477858 0.999817631140463 0.999923896907118 0.999756341466505 0.999849410433702 1.00033813323625 1.00020011535063 0.999959254407998 0.999809369300843 1.00059525450877 0.999903235652469 0.999794033000925 1.00021866359849 1.00063674303403 0.999865912804055 "Rhat" 7 0 36.442 37.085 80.918 86.757 "SVNP" 0.316227766016838 100 0.2 22 22
2817.56591392271 3494.32373794425 2565.70168399639 3634.3412219678 4881.81079676875 4824.57135159368 2757.0180764456 2089.74277303456 2836.80257654055 4452.69667710509 3784.12923885231 3911.78849197626 2518.62784120751 3181.78727264849 3728.56649025022 6777.95920809339 8059.25507861463 4605.42331798398 7232.34067336628 "n_eff" 7 0 27.87 32.731 61.098 120.491 "SVNP" 0.316227766016838 100 0.2 6 6
1.0002323521765 1.00128840880944 1.00005473206873 0.999939659926137 0.999941215998074 1.00008266561629 0.99984370896288 1.00005226229792 1.00000692083339 1.00013659811748 1.00005715160799 1.00043412774316 1.00004180425122 1.00144212246243 1.00073301154721 1.00119851920127 0.999796436440287 1.00164535918585 1.00043558053715 "Rhat" 7 0 27.87 32.731 61.098 120.491 "SVNP" 0.316227766016838 100 0.2 6 6
2478.04989794079 2530.88367667873 2152.82361308462 1687.36085735696 4590.87343251807 4245.10457824644 2061.22108758122 2266.24760967659 1887.48311760573 3379.29315157759 3303.66756052779 4209.59677333237 3419.75907752358 1499.73126658865 2826.03952326602 1984.30251063533 2675.91303669686 2017.36754044212 3579.15385661655 "n_eff" 7 0 35.286 38.06 88.428 79.812 "SVNP" 0.316227766016838 100 0.2 25 25
1.00168788686479 1.00023151304734 0.999858882561726 1.00057718747482 0.999975429422183 0.999824675558557 1.0000924909738 0.999772997892117 0.999857530447631 1.00045999677757 0.999979102723834 0.999882686949374 0.999769771940542 1.00142716763526 1.00040087349003 0.999931731357508 1.00018495519878 1.00048885765612 0.99998062625049 "Rhat" 7 0 35.286 38.06 88.428 79.812 "SVNP" 0.316227766016838 100 0.2 25 25
3756.19811938889 4039.06970149739 3925.51082263441 2739.5863805357 3336.83844144638 3692.22339449668 2450.1492397668 2407.87207683469 2739.80613374122 3727.21496509238 3476.57690707355 3370.71826029302 1851.62051482291 3649.45319924868 5030.58747945833 6520.02399038829 2167.16599925478 2630.3839211007 5184.63298179176 "n_eff" 7 0 27.726 28.613 114.241 74.102 "SVNP" 0.316227766016838 100 0.2 15 15
0.999791970415047 1.00017477925547 0.999852235326854 1.00080435570707 1.00050191658918 1.00002110177332 1.00145378472613 1.00150804028689 0.999950841845278 0.999901951401965 1.00025238099859 1.00011653512699 1.00260035277262 1.00007280573832 0.999965491341381 0.999949454196332 1.00091485372677 1.00046868850423 1.00029833674252 "Rhat" 7 0 27.726 28.613 114.241 74.102 "SVNP" 0.316227766016838 100 0.2 15 15
3393.3968981644 3721.99378239647 3587.59541245834 2579.79186140448 4241.63116754748 4135.63771721885 2812.48493264562 3163.49449992255 3032.31800311714 4002.21411824664 4244.686797899 3824.73865349825 3602.02747422972 2939.38055038607 2758.67905672946 5674.56388249909 3767.63363531853 1415.43706264282 7282.27539565487 "n_eff" 7 0 38.227 39.087 76.748 90.587 "SVNP" 0.316227766016838 100 0.2 34 34
1.00018485326788 1.00002313312611 0.999939153179342 1.00061181973875 0.999915358824822 0.999978822149848 1.00076052271863 0.999953199927161 0.999874345866062 1.00083197604323 1.00000062029394 0.999922136968416 1.00026497236068 0.999778171948907 0.99989858625875 0.999924156179623 1.00033987215427 1.00176938971573 0.999780577396017 "Rhat" 7 0 38.227 39.087 76.748 90.587 "SVNP" 0.316227766016838 100 0.2 34 34
3410.76343859535 3720.55742399038 4147.65730431876 2522.089068231 5329.47783342917 5510.19354146588 3178.64884681273 4048.10135249513 3649.74696498136 4825.77653768896 4031.89709152716 4323.95210714447 4749.91285324735 2433.59547192009 3637.81071037117 6459.12319600904 3455.52161190185 3735.68375951212 4178.31678576083 "n_eff" 7 0 45.48 37.915 86.169 75.88 "SVNP" 0.316227766016838 100 0.2 36 36
0.999894142212908 0.999849029495454 1.00014921065882 0.999855821903383 0.999831965381693 1.0000466429146 1.0000469425697 0.999893347444858 1.00026537686111 0.999880048566829 0.999979815957738 0.999760223645116 0.999866267544506 1.00027537579498 1.00071851638366 0.999810912274545 0.999995893741829 1.00080398009318 0.999855936418609 "Rhat" 7 0 45.48 37.915 86.169 75.88 "SVNP" 0.316227766016838 100 0.2 36 36
3062.55846802495 3783.43419630059 3134.22902737355 2278.97978584491 4867.00639835901 4249.90069176619 2939.07550327232 2619.93700114103 2436.48979669288 3450.15498830221 4074.36195374134 4145.26749011587 4045.68723471295 3780.94298153176 3255.35544985246 6032.63007981566 5816.57803085887 1563.45162337054 3948.43584588869 "n_eff" 7 0 31.731 38.827 90.527 86.594 "SVNP" 0.316227766016838 100 0.2 7 7
1.00056131136152 1.00024718317485 1.00031831275466 1.00169028134967 1.00050881414841 1.00060915337855 1.00102091177342 1.00161957555874 1.00116706919236 1.00001950394898 1.000416633071 1.00007183900961 1.00095116069767 0.999961376742283 1.00042274451914 0.999847369726733 1.00001972801444 1.00032394474454 1.00004445523393 "Rhat" 7 0 31.731 38.827 90.527 86.594 "SVNP" 0.316227766016838 100 0.2 7 7
2645.70518090347 4269.40039541067 4483.08552622999 2264.56541714799 3763.23471717399 5244.21316252907 2589.10704898904 3436.8055674013 2997.44288156046 4022.54447041526 4101.06504235644 4496.61505716966 4308.35902857536 1919.8655719997 2822.67557414199 6185.49566500103 5344.24004474058 1548.33560484433 3364.3096015091 "n_eff" 7 0 35.099 37.364 97.268 78.907 "SVNP" 0.316227766016838 100 0.2 14 14
0.999779645930636 1.00038732402701 1.00042983035626 0.999953248882427 0.99986463780613 1.00024862418073 0.999885621183376 0.999891515589329 1.00003719928296 0.999918976957234 1.00118702647147 1.00057725456091 1.00025800165742 1.00040703308101 1.00016056441956 0.999818449813868 0.999981547813051 1.00096439281614 1.00012512977436 "Rhat" 7 0 35.099 37.364 97.268 78.907 "SVNP" 0.316227766016838 100 0.2 14 14
2413.41290917662 2864.1335126905 2177.55423063919 2035.72269430135 3766.205645663 4544.76720774103 2158.55929955735 2422.64268385525 2429.28150254562 3405.98993167796 4520.57459492994 2955.24822867908 2211.7345751578 2765.63569259478 2575.71990843419 2453.75185418133 2569.11002159944 621.142659266921 1366.21896699893 "n_eff" 7 0 41.636 36.525 100.342 70.202 "SVNP" 0.316227766016838 100 0.2 20 20
1.00030536314345 1.00121828658986 1.00102081170178 1.00081963823831 1.00012350626141 1.00006501126092 1.00015219220593 1.00171563401934 1.00126489326712 1.00071148359552 1.0000431100582 0.999831868830106 0.999901204358561 1.00139196694801 1.00101665496909 1.00024117474096 1.00019076768886 1.00179684676538 1.00011579692736 "Rhat" 7 0 41.636 36.525 100.342 70.202 "SVNP" 0.316227766016838 100 0.2 20 20
2457.61361856132 3316.66501742367 3639.21801620172 2310.51856117013 4065.28828293613 5145.35435330861 2676.22664252284 2854.61158446787 3503.84860806764 3487.17172446594 3380.69934248286 4193.54132936215 3550.08417927068 1854.14117083604 2577.6174137435 3515.62421632414 3083.64265817375 2145.18087919425 2244.01783827092 "n_eff" 7 0 36.084 30.59 84.99 97.775 "SVNP" 0.316227766016838 100 0.2 44 44
1.00010111723354 1.00058207668273 1.00000115034845 1.00044574321911 1.00024574967375 0.999852434567092 1.00066722503498 1.00044164596612 1.00011997524974 0.999877466818831 1.00007274952288 0.999846593941927 1.00103735651563 1.00034982964502 1.00055160618493 1.00017717504878 1.00036641385213 1.0000553793438 1.00101879787809 "Rhat" 7 0 36.084 30.59 84.99 97.775 "SVNP" 0.316227766016838 100 0.2 44 44
