"mainEstMean_1" "mainEstMean_2" "mainEstMean_3" "mainEstMean_4" "mainEstMean_5" "mainEstMean_6" "crossEstMean_1" "crossEstMean_2" "crossEstMean_3" "crossEstMean_4" "crossEstMean_5" "crossEstMean_6" "thetaEstMean_1" "thetaEstMean_2" "thetaEstMean_3" "thetaEstMean_4" "thetaEstMean_5" "thetaEstMean_6" "25%_1" "25%_2" "25%_3" "25%_4" "25%_5" "25%_6" "75%_1" "75%_2" "75%_3" "75%_4" "75%_5" "75%_6" "2.5%_1" "2.5%_2" "2.5%_3" "2.5%_4" "2.5%_5" "2.5%_6" "97.5%_1" "97.5%_2" "97.5%_3" "97.5%_4" "97.5%_5" "97.5%_6" "corrEstMean" "prior" "sigma" "N" "cross" "iteration"
0.56586257 0.78608806 0.655787188 0.2058311902 -0.033946506 -0.1208017255 0.506475478 0.1728272541 0.1815065666 0.11774754774 0.0982117169 0.04705374019 0.250803881 0.49849546 0.3545553 0.24944186 0.35088695 0.272082622 0.374443 -0.064219325 -0.0072675675 -0.01365125 -0.075527425 -0.217458 0.646001 0.43002375 0.34664 0.2360695 0.31027675 0.30322175 0.18046705 -0.295023025 -0.345713725 -0.26265455 -0.3665138 -0.537682225 0.8534751 0.593238 0.7822652 0.484517 0.463410925 0.70076015 0.069092974 "SVNP" 0.316227766016838 100 0.5 2
0.55575998 0.743640927 0.36027072672 0.3194187818 0.3197028307 0.1935374265 0.399201537 0.1146021892 0.02849716519 0.000922796699999999 0.0437558527 0.4081715504 0.317904224 0.3899914372 0.388790427 0.28722974 0.315053099 0.34263086 0.2732455 -0.049063375 -0.0926356 -0.17112175 -0.1652145 0.14534625 0.5354255 0.281822 0.1840235 0.21889025 0.276585 0.6757795 -0.0198356175 -0.410261825 -0.3827529 -0.67130695 -0.48137355 -0.318550825 0.7941173 0.50325275 0.362289525 0.548992225 0.559142725 0.98202295 0.418150652 "SVNP" 0.316227766016838 100 0.5 3
0.599323024 0.78880413 0.3392579114 0.1813767217 0.14280877 0.08118108574 0.53880408 0.0492981154 0.16580558603 0.1481472426 0.1955768506 0.1764163985 0.28130733 0.34505428 0.27798283 0.32306503 0.292603622 0.37227899 0.4698725 -0.13095125 0.0769771 -0.0454799 0.0705882 -0.2781775 0.62900175 0.21546 0.26883975 0.36334875 0.327634 0.58018175 0.275783075 -0.342680075 -0.089350085 -0.3025126 -0.111117 -0.5452683 0.743216825 0.556949125 0.4197808 0.618543525 0.546889525 0.720912225 0.0258528834 "SVNP" 0.316227766016838 100 0.5 4
0.61102102 0.7645704 0.2667502279 0.2145138931 0.44442756 0.1529227714 0.4760591441 0.0086825741 -0.0236554825 -0.06722938225 0.11334340446 0.436269146 0.264785843 0.28925798 0.217591238 0.28412147 0.35748135 0.27749135 0.418933 -0.1613705 -0.086246725 -0.28242175 -0.074873075 0.4128955 0.5638645 0.1539705 0.058431475 0.1035124 0.28996075 0.6495405 0.10604827 -0.48118185 -0.22817005 -0.603440975 -0.430314925 -0.5140056 0.7310164 0.557454475 0.14595795 0.5571917 0.629498625 0.8170258 0.2045594871 "SVNP" 0.316227766016838 100 0.5 5
0.52014295 0.8115337 0.30180833 0.0970827377 0.33593031 0.1714725799 0.13259336756 -0.01233049632 -0.0349846408 -0.0188409287 -0.00241748104 0.0842170536 0.3389385 0.28270838 0.30593409 0.33760151 0.260311826 0.27640826 0.094140725 -0.079704825 -0.07216095 -0.0795481 -0.064710725 0.04457445 0.18372525 0.049861525 0.022291525 0.0425548 0.069108025 0.14099625 0.005220477275 -0.16947635 -0.227193925 -0.171341975 -0.17054245 -0.1158533625 0.2248454 0.181820325 0.1054653225 0.166342475 0.177506725 0.25379965 0.400612013 "SVNP" 0.1 200 0.2 1
0.59453511 0.68211645 0.28749848 0.1596194264 0.47486888 0.312053389 0.1091580242 -0.01042209836 -0.01061723413 -0.01630415526 -0.01680410549 0.072351362 0.30343092 0.32636549 0.41347395 0.37896783 0.280095542 0.253322597 0.05810225 -0.071556775 -0.068321625 -0.077560525 -0.09361245 0.024243975 0.159176 0.04911495 0.0485055 0.03889135 0.0335767 0.11583075 -0.0324267775 -0.1692672 -0.19390245 -0.16243585 -0.198652225 -0.080256605 0.2433117 0.1627426 0.168294375 0.170715175 0.19017535 0.212727775 0.555875112 "SVNP" 0.1 200 0.2 2
0.4666985 0.81706841 0.232588208 0.14249667 0.49864543 0.237651099 0.09958700997 0.0266159244 -0.04219173559 -0.023564275562 -0.02759780279 0.163762599 0.3374809 0.157555858 0.36235151 0.30051233 0.268592373 0.32027904 0.063788025 -0.03035645 -0.082711025 -0.0648951 -0.0988313 0.1100825 0.1404195 0.09916135 -0.00093748975 0.02449745 0.04357855 0.222387 -0.008130465 -0.162064225 -0.159705475 -0.157537125 -0.211950075 -0.019429355 0.1981861 0.175175125 0.0855348449999999 0.110781575 0.1611846 0.2994452 0.56565005 "SVNP" 0.1 200 0.2 3
0.55992077 0.79860607 0.38328586 0.262765639 0.366577884 0.231327773 0.07396815069 0.04648590552 -0.0487913797 -0.00949600568 -0.0019331812 0.07016182336 0.36080175 0.26925401 0.25700414 0.36579171 0.37940618 0.26970814 0.019677175 -0.023890225 -0.106605 -0.065029075 -0.0538287 0.0169969 0.1333555 0.11859575 0.01402905 0.047054975 0.060061675 0.12169925 -0.133662005 -0.15128405 -0.205029875 -0.150957675 -0.151642925 -0.059961235 0.240755525 0.23037465 0.1061872 0.125742675 0.142033925 0.20529885 0.73746016 "SVNP" 0.1 200 0.2 4
0.59836299 0.88636304 0.31987825 0.269673171 0.54479797 0.27762921 0.1093402866 -0.0546044151 0.0647954244 0.011848872577 -0.0266373373 0.0978488267 0.28572782 0.168700656 0.33466275 0.26558362 0.36468469 0.27928304 0.05284365 -0.11114225 0.0026603475 -0.060758075 -0.09438335 0.047276 0.168265 0.00915136 0.12808425 0.073964525 0.0443678 0.16266125 -0.09884876 -0.26324345 -0.116935425 -0.163602925 -0.200895375 -0.0723654075 0.2468844 0.122764375 0.204586375 0.174422425 0.184764325 0.234619925 0.73156642 "SVNP" 0.1 200 0.2 5
0.55800989 0.71769029 0.46458894 0.0660891762 0.18854143 0.08893888 0.44727143 0.04027290123 0.00222367213 0.0206025248 0.03028885005 0.09713721 0.21150255 0.40492178 0.2852363 0.3327154 0.16526267 0.32750629 0.4148415 -0.025759075 -0.033590125 -0.036579075 -0.01816295 -0.19582775 0.476618 0.10287425 0.04418105 0.080580425 0.07131765 0.286103 0.35004955 -0.092358245 -0.1373063 -0.10682 -0.117657825 -0.279086725 0.542960775 0.176345 0.113990275 0.1471893 0.204913475 0.37601565 0.097327322 "SVNP" 0.1 200 0.5 1
0.40086172 0.85673684 0.38942268 0.0992115389 0.39585674 0.30463719 0.41320997 0.0722409584 -0.05756118567 0.03828340465 -0.0768351191 0.29287289 0.32595633 0.248972121 0.30793609 0.29816855 0.32733642 0.21514324 0.36784675 0.0220772 -0.10551875 -0.001556735 -0.1508305 0.29548325 0.4458795 0.13046475 -0.014109875 0.081109175 -0.018122775 0.38248175 0.315286325 -0.077173145 -0.1780486 -0.07112056 -0.25133495 -0.3334488 0.521874925 0.2251695 0.0656076125 0.127984875 0.203608625 0.484854525 0.2818787103 "SVNP" 0.1 200 0.5 2
0.51298135 0.74080423 0.45296342 0.4237067651 0.27054731 0.201275921 0.1986855539 0.0211656369 -0.03094294735 -0.0426388799 0.03075387931 0.1061955509 0.28672233 0.30041955 0.38542126 0.34957042 0.45479503 0.27450864 0.032200975 -0.05542595 -0.079446 -0.1045835 -0.01766735 -0.00286028 0.37676675 0.096783875 0.017958575 0.01540785 0.077516125 0.24074075 -0.1283652 -0.1792057 -0.190018675 -0.267770975 -0.208246625 -0.23792805 0.53418845 0.220391475 0.116985575 0.135000475 0.257181699999999 0.339715625 0.71223302 "SVNP" 0.1 200 0.5 3
0.54299883 0.74081721 0.45044863 0.276810458 0.5018481 0.241374088 0.308517037 -0.00183353195 -0.0995198221 -0.03514186016 -0.04121520865 0.239257466 0.32119976 0.226774437 0.37931129 0.30509941 0.373122191 0.28453474 0.23698925 -0.048379225 -0.14166825 -0.092531575 -0.11286925 0.19555925 0.38370225 0.04968845 -0.061663975 0.026465175 0.024081925 0.28486375 0.1149949 -0.178956125 -0.227281575 -0.1862585 -0.216622825 0.07524492 0.463814625 0.16344495 0.0180645725 0.10079053 0.110311375 0.370161525 0.517771234 "SVNP" 0.1 200 0.5 4
0.42780395 0.7708822 0.41689562 0.322055148 0.5117347 0.1748136639 0.2380305507 -0.0216526849 0.009325469 0.03931464042 -0.01048091886 0.1294114546 0.33635778 0.32795803 0.40386875 0.25417652 0.29126115 0.30088068 0.081794575 -0.089186975 -0.040633825 -0.014354575 -0.077793425 0.03545075 0.4012005 0.031101225 0.0522816 0.099402175 0.06841015 0.241661 -0.10323665 -0.212697375 -0.148978925 -0.146185275 -0.178755575 -0.161973825 0.478496175 0.193549075 0.178908075 0.224722325 0.184393925 0.3337159 0.67625424 "SVNP" 0.1 200 0.5 5
0.48520948 0.6754913 0.56135439 0.46919761 0.4312658 0.221279775 0.00549664647 -0.00034439838 -0.00129242382 0.001416853918 0.00415565883 0.00463047419 0.34438702 0.38059845 0.37125248 0.27531239 0.38897931 0.30595643 -0.013490975 -0.02154885 -0.024934125 -0.017144775 -0.017671225 -0.020111075 0.020951175 0.024594825 0.022505875 0.0207848 0.019383325 0.030473025 -0.05678883 -0.063627885 -0.068398425 -0.0553526375 -0.0478981325 -0.05432411 0.075447675 0.0497581925 0.0638463775 0.0594589975 0.0665055475 0.0729024274999999 0.96898947 "SVNP" 0.0316227766016838 200 0.5 1
0.41877536 0.73227516 0.52333124 0.50623094 0.32223481 0.136442086 0.00998398392 -0.004698827821 0.00126814545 -0.004304258585 -0.00139340801 0.0143709551 0.29334258 0.37209963 0.33393639 0.26676579 0.35745654 0.37889124 -0.012707425 -0.02654935 -0.01798405 -0.018713125 -0.02312945 -0.01020705 0.032416125 0.016610675 0.022430675 0.013087325 0.023787925 0.03805325 -0.0447929425 -0.06792772 -0.0480202125 -0.06528192 -0.0715767 -0.038660855 0.0720125825 0.0599874525 0.048294025 0.0459363774999999 0.0596175574999999 0.078631405 0.89321365 "SVNP" 0.0316227766016838 200 0.5 2
0.50876158 0.70488115 0.70858337 0.57223111 0.48453535 0.156280686 0.0064093249 0.0053207162 -0.002315482819 -0.00476950382 -0.00157198814 0.00588935874 0.32954315 0.36881696 0.33524047 0.27704283 0.43676002 0.35630118 -0.014505125 -0.0165375 -0.023156 -0.02659305 -0.02574135 -0.01623675 0.030244275 0.030615975 0.017274625 0.016071125 0.01968305 0.02547315 -0.0482865575 -0.0575326675 -0.05720326 -0.0556225925 -0.0636695475 -0.04964765 0.0592094725 0.0677571449999999 0.051315315 0.060452035 0.0507773175 0.055313755 0.97291615 "SVNP" 0.0316227766016838 200 0.5 3
0.45322986 0.75964647 0.68820951 0.62032828 0.38576226 0.211665328 0.00054632536 0.00285891347 6.652952e-05 -0.0029748937153 -0.003127025974 0.00033064752 0.38039774 0.37457739 0.35994755 0.23497638 0.3852357 0.34267773 -0.0185048 -0.017007 -0.023863775 -0.0281552 -0.024356725 -0.017380925 0.016691775 0.025839575 0.02380195 0.0251737 0.01629805 0.015863625 -0.0577621725 -0.0569329775 -0.0641780625 -0.0600471275 -0.0501900975 -0.05545759 0.063014875 0.0565887549999999 0.0755712649999999 0.06434257 0.0592066974999999 0.0602376699999999 0.96053411 "SVNP" 0.0316227766016838 200 0.5 4
0.46689876 0.73559395 0.48049093 0.54291646 0.31475427 0.17264621 0.00505160895 0.007245857942 0.003187260744 -0.003488547972 -0.00228125735 0.00516892379 0.31505628 0.39398563 0.46653064 0.263391659 0.46846584 0.36038804 -0.017485475 -0.0121293 -0.018553575 -0.022793025 -0.022542275 -0.02088985 0.0269789 0.02523645 0.0286012 0.01388865 0.0192526 0.03018065 -0.0620483525 -0.0519646825 -0.07640421 -0.0524420625 -0.0639503575 -0.063098775 0.0649001075 0.06236491 0.0782911024999998 0.0513506424999999 0.0502452325 0.0785558274999999 0.91073593 "SVNP" 0.0316227766016838 200 0.5 5
0.43956955 0.74061934 0.3441335 0.287468012 0.19581108 0.142976947 0.0088560528151 0.00534988206 0.00026498058 0.00262946712 -1.73586499999998e-05 0.00161523115 0.34313325 0.35248241 0.35731436 0.31263781 0.41836745 0.30586862 -0.021152 -0.0126673 -0.021675875 -0.017562875 -0.018227075 -0.01749775 0.0380806 0.02411795 0.018694575 0.021119625 0.016883325 0.0205477 -0.0647022825 -0.0482337175 -0.049492955 -0.0471189775 -0.0461689925 -0.0588286975 0.09068581 0.051765445 0.0696025525 0.058691065 0.0455670925 0.0576346524999999 0.76569451 "SVNP" 0.0316227766016838 200 0.2 1
0.48132192 0.72850393 0.38344998 0.28999175 0.38837971 0.213064756 0.00971999745 0.00336488065 -0.00092024512 -0.0074328938 -0.00216234887 0.00352096535 0.3219997 0.32474673 0.3095848 0.31584703 0.45156341 0.30862958 -0.0123401 -0.0154069 -0.02435495 -0.034365225 -0.028398525 -0.017909725 0.03170555 0.02275815 0.023408575 0.01779695 0.0204372 0.029221975 -0.0479610475 -0.04850147 -0.0703671575 -0.0669081125 -0.0716478625 -0.07097639 0.0680559675 0.0559667875 0.0483966625 0.0727242724999999 0.0605168425 0.0597382525 0.83112052 "SVNP" 0.0316227766016838 200 0.2 2
0.57842738 0.61711551 0.31496486 0.23242719 0.52788307 0.2303891035 0.03929331484 -0.006151535795 -0.00884840258 -0.01021836348 -0.00256979563 0.03306135156 0.231953454 0.39648561 0.38075126 0.28955274 0.2843388899 0.34364245 0.015955525 -0.019943175 -0.027133375 -0.03288855 -0.024137475 0.013895075 0.06183025 0.0112258 0.009335495 0.010868075 0.017087625 0.051581 -0.02195789 -0.0693644975 -0.0554564175 -0.0721085525 -0.0555188925 -0.0177929025 0.0932715225 0.0470906325 0.03577184 0.0500533799999999 0.04482127 0.0825092375 0.381566604 "SVNP" 0.0316227766016838 200 0.2 3
0.45431297 0.65134002 0.42422988 0.25003749 0.29188855 0.244095075 0.010151794096 0.00551297426 -0.007032225295 -0.00904937595 -0.00303332309 0.010592424961 0.31254197 0.44671007 0.2795232 0.30974347 0.42693322 0.34835266 -0.0059043025 -0.012925525 -0.027504425 -0.0328054 -0.0182023 -0.0114579 0.028552025 0.0270915 0.015694375 0.01361825 0.01335385 0.0334641 -0.05610311 -0.059803405 -0.0597035825 -0.06754604 -0.0670969475 -0.0476222825 0.077162905 0.0727516874999999 0.0461404475 0.061026415 0.0616957025 0.071141405 0.8138988 "SVNP" 0.0316227766016838 200 0.2 4
0.53521369 0.77898289 0.43955997 0.257028623 0.36818036 0.199352567 0.01238645373 -0.003228574405 0.00087759629165 0.007703545212 0.0017559401 0.00966737942 0.32408174 0.39122145 0.22662798 0.27471356 0.35208052 0.31349671 -0.016778375 -0.024159575 -0.01749215 -0.015227725 -0.015600975 -0.007776915 0.0413674 0.019116625 0.018401025 0.0297142 0.0198132 0.024884775 -0.04639295 -0.0655942975 -0.05688304 -0.05263589 -0.0505099275 -0.0425509525 0.0808279874999999 0.0530792125 0.0595231175 0.0712389225 0.0496937599999999 0.0706229924999999 0.70604864 "SVNP" 0.0316227766016838 200 0.2 5
0.3906899838 0.596767204 0.223798566 0.2957390098 0.2131113041 0.1021856222 0.3972142541 0.0439158183 0.02071991842 0.1727319664 0.2616449467 0.3110094944 0.32906702 0.31713398 0.254111947 0.26166747 0.2933782 0.30823687 0.2831745 -0.196096 -0.062087775 0.0161975925 -0.044666675 -0.08728035 0.57818825 0.3456585 0.16551375 0.38911275 0.49862425 0.6892525 -0.15762945 -0.561286125 -0.41024795 -0.27063425 -0.3213682 -0.47167855 0.74162955 0.611015725 0.300926325 0.608501975 0.827281675 0.83753445 0.000823057600000004 "SVNP" 0.316227766016838 200 0.5 1
0.424833666 0.69601012 0.414986596 0.2037045877 0.15339667587 0.090042401 0.471628965 0.0608164207 0.15516849983 0.1393563042 0.238295006 0.23092043 0.33011916 0.31707765 0.280645175 0.33013226 0.31355196 0.31240562 0.43101525 -0.167752 0.061159325 0.001588415 0.014681825 -0.23258775 0.56027925 0.362092 0.2517645 0.2749865 0.454733 0.59310175 0.06342888 -0.4301875 -0.11469102 -0.226868525 -0.22840015 -0.60702685 0.694963325 0.547511925 0.398665425 0.45583375 0.758756924999999 0.812336775 -0.0922065733 "SVNP" 0.316227766016838 200 0.5 2
0.419788001 0.74634444 0.393661784 0.1914242662 0.042235073 0.036879159 0.500745201 0.14598390034 0.07348875371 0.128100795 0.19165269 0.1658585818 0.33288234 0.335364173 0.210693924 0.30881025 0.36368434 0.33073438 0.42045375 -0.1113775 -0.071165075 0.00825618 0.03148905 -0.32001925 0.58181875 0.3845875 0.242581 0.25103775 0.3642175 0.62716075 0.25173265 -0.363473125 -0.2104 -0.13578425 -0.3937653 -0.474385025 0.75356885 0.670071975 0.388184025 0.433695825 0.635379299999999 0.79574015 0.08187941201 "SVNP" 0.316227766016838 200 0.5 3
0.440547199 0.620632168 0.434787577 0.2286485434 -0.0276355864 -0.01637875877 0.5478584925688 0.1582096319 0.092691522 0.164162001123 0.24147621757 0.012594298 0.34995099 0.35935889 0.257357289 0.2573771 0.35295815 0.35605468 0.4893865 -0.070893275 -0.034652625 0.036242425 0.092642425 -0.37920225 0.6953995 0.391204 0.22189425 0.260926 0.3315625 0.5269625 -0.0972478725 -0.4312398 -0.427460825 -0.1450084 -0.05366126 -0.65049275 0.843747775 0.6530441 0.508676275 0.558684825 0.723605225 0.691275425 0.0579515252 "SVNP" 0.316227766016838 200 0.5 4
0.47206385 0.81040586 0.366823391 0.1402824 0.08217595 0.0346856045 0.56311706 0.0317169953 0.0815255603 0.09484329546 0.16357410068 0.088703059 0.34370344 0.263900288 0.36314662 0.323591 0.204130111 0.31403036 0.51765175 -0.23166375 -0.02396385 0.035367925 -0.0038692825 -0.23068975 0.61999775 0.277067 0.18502425 0.147099 0.30712625 0.41041325 0.385216575 -0.4641224 -0.190690725 -0.1209532675 -0.192558575 -0.509518075 0.7311179 0.5638149 0.281780625 0.315652925 0.545081775 0.62332415 0.100261713 "SVNP" 0.316227766016838 200 0.5 5
0.57110831 0.69722932 0.3061673982 0.1224077682 0.1232773137 0.080067617 0.15674004826 -0.000189072399999999 -0.1179802451 0.03948436775 0.06006664618 0.07088540906 0.25174861 0.44349953 0.29692412 0.30746831 0.29917758 0.316973702 0.078445725 -0.13897925 -0.298627 -0.121056 -0.094448675 -0.08112685 0.23241225 0.15659525 -0.0081314975 0.25646125 0.19193275 0.20985875 -0.1261780875 -0.470455025 -0.56477225 -0.423542025 -0.456528125 -0.330106125 0.42507615 0.346506375 0.460410525 0.50263895 0.53146255 0.39719565 0.13947831 "SVNP" 0.316227766016838 200 0.2 1
0.549614928 0.83439198 0.2308808764 0.1062906813 -0.0241630384 -0.01326037 0.279790243 -0.027011739 -0.034669602326 0.0795094108 0.130395383465 0.0231311853 0.36806167 0.237149332 0.31281771 0.28018157 0.270172816 0.30235616 0.2139285 -0.18933375 -0.17169975 -0.027205475 -0.04383555 -0.21611575 0.3606005 0.1199345 0.108925 0.192357 0.29808875 0.277935 0.0708661175 -0.479394675 -0.3975794 -0.278071825 -0.33507695 -0.5131286 0.49268765 0.5606553 0.30899245 0.357942675 0.587482 0.4926738 -0.104670986 "SVNP" 0.316227766016838 200 0.2 2
0.514932319 0.704683544 0.353387808 0.2431359965 0.1325787153 0.016557025 0.123035289 0.0554748269 -0.0456440337 0.091613023 0.0770474589 0.0055063686 0.30813583 0.282679551 0.27676063 0.3199979 0.34560089 0.278917926 -0.03638895 -0.0688229 -0.21616775 -0.07182755 -0.19343425 -0.16947525 0.3021565 0.21233575 0.1677835 0.2365875 0.328313 0.19660875 -0.411043825 -0.4891374 -0.685930325 -0.45426335 -0.4715512 -0.528773875 0.4881663 0.489469799999999 0.42931375 0.615427949999999 0.685789324999999 0.439197675 0.26055122 "SVNP" 0.316227766016838 200 0.2 3
0.53229541 0.87676353 0.144508809 0.1882203534 0.410534564 0.313064818 0.1344535539 -0.0401351755 -0.1117221354 0.0086288067 -0.0667804278 0.2743016044 0.33947879 0.2176777065 0.251991455 0.33297446 0.41367861 0.35220236 0.079581525 -0.17002625 -0.2151965 -0.08885745 -0.2736875 0.21671525 0.207403 0.114522 0.01316575 0.14261625 0.13838025 0.37446075 -0.113007075 -0.5189003 -0.420994 -0.369734 -0.52314125 -0.18221955 0.338295425 0.385225125 0.207311625 0.369212275 0.5079894 0.595845275 0.455324015 "SVNP" 0.316227766016838 200 0.2 4
0.548228467 0.69760558 0.2203793339 0.1544174554 0.24427862904 0.1567036587 0.12840515917 0.035464678 -0.0952305908 0.0277066181 0.0779794415 0.13004496703 0.23820422 0.44452034 0.30485043 0.31378454 0.41693599 0.28151863 0.041309275 -0.077288675 -0.26488425 -0.12231475 -0.111504 -0.04885435 0.23004575 0.217221 0.07493885 0.19043875 0.28229525 0.29266325 -0.229936075 -0.476473275 -0.553191225 -0.447778475 -0.4437687 -0.273898675 0.353824275 0.461710525 0.28464215 0.4009814 0.522458875 0.567462549999999 0.355368073 "SVNP" 0.316227766016838 200 0.2 5
