"mainEstMean_1" "mainEstMean_2" "mainEstMean_3" "mainEstMean_4" "mainEstMean_5" "mainEstMean_6" "mainEstMed_1" "mainEstMed_2" "mainEstMed_3" "mainEstMed_4" "mainEstMed_5" "mainEstMed_6" "mainEstVar_1" "mainEstVar_2" "mainEstVar_3" "mainEstVar_4" "mainEstVar_5" "mainEstVar_6" "biasMainMean_1" "biasMainMean_2" "biasMainMean_3" "biasMainMean_4" "biasMainMean_5" "biasMainMean_6" "biasMainMed_1" "biasMainMed_2" "biasMainMed_3" "biasMainMed_4" "biasMainMed_5" "biasMainMed_6" "crossEstMean_1" "crossEstMean_2" "crossEstMean_3" "crossEstMean_4" "crossEstMean_5" "crossEstMean_6" "crossEstMed_1" "crossEstMed_2" "crossEstMed_3" "crossEstMed_4" "crossEstMed_5" "crossEstMed_6" "crossEstVar_1" "crossEstVar_2" "crossEstVar_3" "crossEstVar_4" "crossEstVar_5" "crossEstVar_6" "biasCrossMean_1" "biasCrossMean_2" "biasCrossMean_3" "biasCrossMean_4" "biasCrossMean_5" "biasCrossMean_6" "biasCrossMed_1" "biasCrossMed_2" "biasCrossMed_3" "biasCrossMed_4" "biasCrossMed_5" "biasCrossMed_6" "thetaEstMean_1" "thetaEstMean_2" "thetaEstMean_3" "thetaEstMean_4" "thetaEstMean_5" "thetaEstMean_6" "thetaEstMed_1" "thetaEstMed_2" "thetaEstMed_3" "thetaEstMed_4" "thetaEstMed_5" "thetaEstMed_6" "thetaEstVar_1" "thetaEstVar_2" "thetaEstVar_3" "thetaEstVar_4" "thetaEstVar_5" "thetaEstVar_6" "biasThetaMean_1" "biasThetaMean_2" "biasThetaMean_3" "biasThetaMean_4" "biasThetaMean_5" "biasThetaMean_6" "biasThetaMed_1" "biasThetaMed_2" "biasThetaMed_3" "biasThetaMed_4" "biasThetaMed_5" "biasThetaMed_6" "2.5%_1" "2.5%_2" "2.5%_3" "2.5%_4" "2.5%_5" "2.5%_6" "97.5%_1" "97.5%_2" "97.5%_3" "97.5%_4" "97.5%_5" "97.5%_6" "5%_1" "5%_2" "5%_3" "5%_4" "5%_5" "5%_6" "95%_1" "95%_2" "95%_3" "95%_4" "95%_5" "95%_6" "10%_1" "10%_2" "10%_3" "10%_4" "10%_5" "10%_6" "90%_1" "90%_2" "90%_3" "90%_4" "90%_5" "90%_6" "isZeroTres0.10Mean_1" "isZeroTres0.10Mean_2" "isZeroTres0.10Mean_3" "isZeroTres0.10Mean_4" "isZeroTres0.10Mean_5" "isZeroTres0.10Mean_6" "isZeroTres0.10Med_1" "isZeroTres0.10Med_2" "isZeroTres0.10Med_3" "isZeroTres0.10Med_4" "isZeroTres0.10Med_5" "isZeroTres0.10Med_6" "isZeroTres0.15Mean_1" "isZeroTres0.15Mean_2" "isZeroTres0.15Mean_3" "isZeroTres0.15Mean_4" "isZeroTres0.15Mean_5" "isZeroTres0.15Mean_6" "isZeroTres0.15Med_1" "isZeroTres0.15Med_2" "isZeroTres0.15Med_3" "isZeroTres0.15Med_4" "isZeroTres0.15Med_5" "isZeroTres0.15Med_6" "isZeroTres0.05Mean_1" "isZeroTres0.05Mean_2" "isZeroTres0.05Mean_3" "isZeroTres0.05Mean_4" "isZeroTres0.05Mean_5" "isZeroTres0.05Mean_6" "isZeroTres0.05Med_1" "isZeroTres0.05Med_2" "isZeroTres0.05Med_3" "isZeroTres0.05Med_4" "isZeroTres0.05Med_5" "isZeroTres0.05Med_6" "isZeroTres0Mean_1" "isZeroTres0Mean_2" "isZeroTres0Mean_3" "isZeroTres0Mean_4" "isZeroTres0Mean_5" "isZeroTres0Mean_6" "isZeroTres0Med_1" "isZeroTres0Med_2" "isZeroTres0Med_3" "isZeroTres0Med_4" "isZeroTres0Med_5" "isZeroTres0Med_6" "isZero95CI_1" "isZero95CI_2" "isZero95CI_3" "isZero95CI_4" "isZero95CI_5" "isZero95CI_6" "isZero90CI_1" "isZero90CI_2" "isZero90CI_3" "isZero90CI_4" "isZero90CI_5" "isZero90CI_6" "isZero80CI_1" "isZero80CI_2" "isZero80CI_3" "isZero80CI_4" "isZero80CI_5" "isZero80CI_6" "factCorrEstMean" "factCorrEstMed" "factCorrEstVar" "biasFactCorrMean" "biasFactCorrMed" "mseFactCorrMean" "prior" "sigma" "N" "cross" "iteration" "pos"
0.4842537895 0.66004437375 0.470801179875 0.586318202875 0.3027249161875 0.0952048591037 0.483733 0.658447 0.4698415 0.5851605 0.303136 0.09437785 0.00398724630650225 0.00493784120446662 0.00557211210927118 0.00536380733878331 0.00524170948908353 0.00355272781409062 0.0157462105 0.08995562625 0.220801179875 0.486318202875 0.1972750838125 0.1547951408963 0.016267 0.091553 0.2198415 0.4851605 0.196864 0.15562215 0.003544164500305 0.0012901256189 -0.001020433702883 0.00014094368145 -0.00102324906895625 0.0054633043698675 0.003796775 0.00149457 -0.0009272195 -0.0002414535 -0.000873534 0.005609205 0.00102968923515916 0.00101567256031355 0.000991188670260172 0.000970625001526349 0.00101842123680328 0.00096367245279887 0.421873967125 0.921873967125 0.921873967125 0.921873967125 0.921873967125 0.421873967125 0.4365075 0.9365075 0.9365075 0.9365075 0.9365075 0.4365075 0.333595216375 0.312016820125 0.533888214625 0.2575292688625 0.5257692665 0.363100396375 0.331446 0.310794 0.530802 0.260426 0.5220385 0.3605505 0.0018579009219738 0.00309046982723167 0.00409067896806382 0.00343546079195179 0.00338498539227276 0.00143278859007652 0.033595216375 0.012016820125 0.233888214625 0.0424707311375 0.2257692665 0.063100396375 0.031446 0.010794 0.230802 0.0395739999999999 0.2220385 0.0605505 -0.0591034175 -0.06138479 -0.063277995 -0.0588227075 -0.064448675 -0.0546055725 0.0666884325 0.0631495725 0.059964035 0.0617221025 0.0606822925 0.0653928875 -0.049757655 -0.050721525 -0.052722395 -0.049347455 -0.05448191 -0.04578652 0.05646376 0.05300117 0.050676505 0.050493565 0.05126393 0.056849925 -0.03796796 -0.03962169 -0.04186226 -0.03945896 -0.04154043 -0.03423812 0.04485856 0.04245785 0.0392991 0.03987859 0.04019026 0.04502226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.921873967125 0.9365075 0.00377476085491141 0.421873967125 0.4365075 0.00378327428623435 "SVNP" 0.0316227766016838 200 0.5 1 12
0.466202032375 0.64300542825 0.537723987625 0.495312407875 0.34828786275 0.147112803504275 0.4657355 0.6421025 0.537683 0.495822 0.3490885 0.146447 0.00439571151272467 0.00559101773305998 0.00517692211248653 0.0039199131363283 0.00433923400724631 0.00352092661917519 0.033797967625 0.10699457175 0.287723987625 0.395312407875 0.15171213725 0.102887196495725 0.0342645 0.1078975 0.287683 0.395822 0.1509115 0.103553 0.00334341174779 0.00032856922895 0.00277973870487 -0.0019879453723 0.00062956628104375 0.00538352594482362 0.00311536 2.674615e-05 0.00333596 -0.00204984 0.000728938 0.005348115 0.001030855265903 0.0010415258394621 0.0010075607556047 0.000991106223561452 0.00101296631507857 0.00099927007932537 0.4297602215 0.9297602215 0.9297602215 0.9297602215 0.9297602215 0.4297602215 0.4415865 0.9415865 0.9415865 0.9415865 0.9415865 0.4415865 0.386695086375 0.4056812385 0.41944821825 0.21896425085 0.410265267375 0.345246068875 0.3837085 0.4022355 0.4165265 0.2188795 0.407865 0.3428 0.00231949877370288 0.00391893629758632 0.00320287762862945 0.00162210397615996 0.00223786092442869 0.00124729250105801 0.086695086375 0.1056812385 0.11944821825 0.08103574915 0.110265267375 0.045246068875 0.0837085 0.1022355 0.1165265 0.0811205 0.107865 0.0428 -0.0583320375 -0.061517215 -0.0596347775 -0.0635545725 -0.0629893175 -0.0564765875 0.0661759499999999 0.0628128575 0.0653613824999999 0.0593216525 0.0629842775 0.0665974124999999 -0.048285915 -0.052312855 -0.05000649 -0.05357785 -0.05307945 -0.04647003 0.056484175 0.054121795 0.0550365549999999 0.04945835 0.05271914 0.057180315 -0.03756577 -0.04102661 -0.0381629 -0.04242125 -0.04044907 -0.03445638 0.04398324 0.04158984 0.04287484 0.03883983 0.04151926 0.04520052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.9297602215 0.9415865 0.00307977685036173 0.4297602215 0.4415865 0.00308672284501234 "SVNP" 0.0316227766016838 200 0.5 2 12
0.595283795125 0.852595390875 0.402526460875 0.0557055592047987 0.139340330625 0.0791943151 0.5929575 0.8511405 0.4032245 0.0459448 0.4319555 0.2366965 0.00517456479863423 0.0072964061424889 0.00421597682391696 0.00192017249104077 0.28541029158426 0.104335875936884 0.095283795125 0.102595390875 0.152526460875 0.0442944407952013 0.360659669375 0.1708056849 0.0929575 0.1011405 0.1532245 0.0540552 0.0680445 0.0133035 0.18753463388125 0.0005253103081875 0.0124647316542625 0.0152323653369375 0.0008605267480125 0.036794297287225 0.1880095 0.001120995 0.017871 0.01709955 -0.00105154 0.06553855 0.00273186810983843 0.00856530853326677 0.00550556580420384 0.00568204210941041 0.00971027936821255 0.0150723379488451 0.071425411077 0.128574588923 0.128574588923 0.128574588923 0.128574588923 0.071425411077 0.136655 0.336655 0.336655 0.336655 0.336655 0.136655 0.290309707875 0.23767782086875 0.34366497575 0.32070979325 0.251227672472275 0.3382425281625 0.2887945 0.2389415 0.3411205 0.318574 0.260925 0.342076 0.00221870526891765 0.00672820918654982 0.00168101946656048 0.00113226609690787 0.0118006961873397 0.00347513825410288 0.009690292125 0.06232217913125 0.04366497575 0.02070979325 0.048772327527725 0.0382425281625 0.0112055 0.0610585 0.0411205 0.018574 0.039075 0.042076 0.0813866925 -0.181392575 -0.147775275 -0.1327519 -0.189900975 -0.192766575 0.28916005 0.1742261 0.144224475 0.16090065 0.19721005 0.228866925 0.10149785 -0.15159325 -0.1177777 -0.10916235 -0.1600725 -0.1686629 0.27213545 0.14968965 0.123673 0.13784045 0.16530835 0.2086864 0.1224506 -0.1199238 -0.08624809 -0.0833443 -0.1249119 -0.136849 0.2530356 0.117173 0.1037643 0.1113793 0.1295219 0.183148 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0.128574588923 0.336655 0.226277133929277 0.371425411077 0.163345 0.226787469527664 "SVNP" 0.1 200 0.2 1 5
0.6157468725 0.8016382565 0.24579850921 0.27348066595 0.456735077875 0.3816777855125 0.6122875 0.7998195 0.2462215 0.271336 0.45417 0.379911 0.0089854131972739 0.0109457908112649 0.00472619198804873 0.00500997933506448 0.00845125248794805 0.00605401617685685 0.1157468725 0.0516382565 0.00420149079000001 0.17348066595 0.043264922125 0.1316777855125 0.1122875 0.0498195 0.00377850000000002 0.171336 0.04583 0.129911 0.11236790990785 0.0174141834404263 -0.03656647381625 0.0271545793561375 -0.0746332170097125 0.20490035303625 0.11493 0.01895985 -0.0340903 0.030537 -0.07452335 0.205801 0.0040594027690536 0.00647735010168768 0.00530092189826034 0.00729716221443969 0.00768603086269536 0.00404784627316032 0.288353835725125 0.488353835725125 0.488353835725125 0.488353835725125 0.488353835725125 0.288353835725125 0.3021255 0.5021255 0.5021255 0.5021255 0.5021255 0.3021255 0.29879705695 0.3228971420845 0.323578108625 0.270457246375 0.383604606625 0.241460218225 0.3027155 0.32817 0.3206765 0.2689355 0.384621 0.241204 0.00474255506429284 0.0126737960790941 0.00153180976307771 0.00120700917248824 0.00441285843598263 0.00192839012236032 0.00120294305000002 0.0228971420845 0.023578108625 0.029542753625 0.083604606625 0.058539781775 0.00271550000000004 0.02817 0.0206765 0.0310645 0.084621 0.058796 -0.018221755 -0.1457355 -0.182610825 -0.1456477 -0.24964665 0.07814882 0.230805775 0.16989855 0.1014513 0.1877787 0.0966220724999999 0.327197125 0.0036130565 -0.11620365 -0.15886285 -0.11902215 -0.21964345 0.09832757 0.21343745 0.1473008 0.078970805 0.1628159 0.0688672199999997 0.30671235 0.03015849 -0.08674015 -0.130819 -0.0835859 -0.1872545 0.1219209 0.1917504 0.1188772 0.05485889 0.1340165 0.03649918 0.2848798 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 1 1 1 1 0 0.488353835725125 0.5021255 0.0249629329919358 0.011646164274875 0.0021255 0.0250192333044098 "SVNP" 0.1 200 0.2 2 5
0.51023193479625 0.721945070677125 0.328022341756925 0.243105194048212 0.241658691719787 0.0890034933132875 0.513522 0.7347735 0.3351285 0.20403 0.378537 0.141277 0.0308941868819467 0.0681267042214496 0.0745692348366106 0.0344851850938849 0.174795813135427 0.0615239136894012 0.01023193479625 0.028054929322875 0.078022341756925 0.143105194048212 0.258341308280213 0.160996506686713 0.013522 0.0152265 0.0851285 0.10403 0.121463 0.108723 0.40638515775975 0.0093705015002125 0.0048654630216 0.127196542790688 0.074101190240625 0.219391845725038 0.4402455 0.00220087 0.008724315 0.1242385 0.0574929 0.3154085 0.0399644337238524 0.0805794713218957 0.0344786320527077 0.0374003694611106 0.0895224915714658 0.114490978489869 0.23114560968925 0.26885439031075 0.26885439031075 0.26885439031075 0.26885439031075 0.23114560968925 0.0815595 0.4184405 0.4184405 0.4184405 0.4184405 0.0815595 0.3128908179 0.40709035087 0.327573262615 0.35600615795 0.2916658449225 0.355044450875 0.310812 0.408618 0.3291565 0.3516035 0.2965865 0.351818 0.00473050850599505 0.0172500368595976 0.00731827298511608 0.00556334066744005 0.0090976293022168 0.00377205326793583 0.0128908179 0.10709035087 0.027573262615 0.05600615795 0.00833415507750002 0.055044450875 0.010812 0.108618 0.0291565 0.0516035 0.00341350000000001 0.051818 -0.072056475 -0.538759575 -0.374571925 -0.267261875 -0.4947159 -0.4811984 0.719478725 0.55733685 0.368824725 0.5073432 0.6553819 0.7282693 0.03460111 -0.448378 -0.3033654 -0.1867809 -0.4092473 -0.3952316 0.6704959 0.47422635 0.2975547 0.444982049999999 0.569486349999999 0.65804765 0.150699 -0.3472409 -0.2234932 -0.1117549 -0.3049786 -0.2897608 0.621704 0.3788977 0.2206765 0.3698138 0.4751428 0.5876608 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0.26885439031075 0.4184405 0.289310609247037 0.23114560968925 0.0815595 0.289963107801911 "SVNP" 0.316227766016838 100 0.5 1 7
0.530999979453 0.779864524145 0.430154810478788 0.393824913313625 0.160706119875975 0.0960177266696375 0.5243595 0.810044 0.4489325 0.3504585 0.1650275 0.07720035 0.0632430741051365 0.138305138206452 0.0988074299426423 0.0756885308358951 0.124989405279475 0.0759029047147746 0.030999979453 0.029864524145 0.180154810478788 0.293824913313625 0.339293880124025 0.153982273330363 0.0243595 0.060044 0.1989325 0.2504585 0.3349725 0.17279965 0.198658182402416 0.171694881137687 0.0979474739811027 0.066775796475175 0.080907389482725 0.0976585219796125 0.226032 0.1972475 0.127291 0.0713643 0.08242445 0.102507 0.0926985204362653 0.0837439324186724 0.0607145860843658 0.073111559434383 0.0855687506764471 0.0836734510087437 0.073972745479 0.573972745479 0.573972745479 0.573972745479 0.573972745479 0.073972745479 0.390967 0.890967 0.890967 0.890967 0.890967 0.390967 0.30296539845 0.2843258944825 0.361051675625 0.3948989607375 0.3356634847875 0.2899581046625 0.298768 0.28161 0.358849 0.394352 0.333561 0.2861485 0.00354062641137038 0.00814155284754832 0.00473056481127742 0.00738345073404227 0.00433241232467282 0.0023320132565408 0.00296539844999999 0.0156741055175 0.061051675625 0.0948989607375 0.0356634847875 0.0100418953375 0.00123199999999996 0.01839 0.058849 0.094352 0.033561 0.0138515 -0.438165425 -0.44532875 -0.4522645 -0.478692125 -0.492702575 -0.486967575 0.7138579 0.68154065 0.548651525 0.58368165 0.6547937 0.64914465 -0.3354759 -0.3396436 -0.35883085 -0.38977785 -0.4009552 -0.3840297 0.64621575 0.604246899999999 0.4588201 0.49487725 0.558124099999999 0.56157605 -0.2164253 -0.2150243 -0.2339958 -0.2794749 -0.2955131 -0.2666355 0.5695725 0.5130236 0.3764368 0.4053641 0.4539201 0.4617825 1 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.573972745479 0.890967 0.398216654028852 0.073972745479 0.390967 0.399114774536623 "SVNP" 0.316227766016838 100 0.5 2 7
0.46894230294425 0.716069187757625 0.08596472998765 0.158732758643937 0.287581872823625 0.20394679048425 0.461377 0.727152 0.0847301 0.1387125 0.384571 0.3127265 0.0336462518704566 0.0692371300798427 0.0683207020021921 0.0131872669976804 0.145969469583989 0.122405461113424 0.03105769705575 0.033930812242375 0.16403527001235 0.0587327586439375 0.212418127176375 0.04605320951575 0.038623 0.022848 0.1652699 0.0387125 0.115429 0.0627265 0.207815703506213 0.129039994806038 -0.0480338742218125 0.076273874424275 0.0922418718522125 0.24861113022675 0.217856 0.144311 -0.04887735 0.08435745 0.08721255 0.377879 0.0193683114809553 0.061518353512049 0.0479056285352378 0.0480283820668548 0.0886672027120897 0.139919675325236 0.00537336939887498 0.205373369398875 0.205373369398875 0.205373369398875 0.205373369398875 0.00537336939887498 0.1556485 0.3556485 0.3556485 0.3556485 0.3556485 0.1556485 0.2881272420875 0.355589472383875 0.25288837396 0.3763164125 0.49891601165 0.2966407251375 0.2933075 0.3659435 0.255429 0.3705655 0.499089 0.297733 0.00661660874848296 0.025513895321777 0.00607572265542431 0.00363598450514874 0.0117426929599162 0.00487774840092983 0.0118727579125 0.055589472383875 0.04711162604 0.0763164125 0.19891601165 0.00335927486249998 0.00669249999999999 0.0659435 0.044571 0.0705655 0.199089 0.00226699999999996 -0.094107805 -0.396217525 -0.48506195 -0.3846453 -0.475513325 -0.5644397 0.453068075 0.567449125 0.390652425 0.50065785 0.666681275 0.755622475 -0.039003575 -0.3030888 -0.40236435 -0.29553115 -0.38390975 -0.483811 0.41517445 0.5070933 0.3155587 0.42868135 0.5869191 0.68054355 0.03002107 -0.1963529 -0.3195563 -0.2000827 -0.2851266 -0.3853206 0.370633 0.4382246 0.2325291 0.3454982 0.4827837 0.6106671 1 1 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.205373369398875 0.3556485 0.302413035353613 0.294626630601125 0.1443515 0.30309508455 "SVNP" 0.316227766016838 100 0.2 1 1
0.503746871866875 0.798693035828112 0.291362539803638 0.189560924051725 0.0915399878512125 0.0346172741479328 0.4989895 0.8201745 0.3182515 0.1460505 0.1085925 0.04628205 0.0459142041674793 0.10375643259677 0.0789275462296519 0.0273728059575615 0.100616273683982 0.0598176231962452 0.00374687186687495 0.0486930358281125 0.0413625398036375 0.089560924051725 0.408460012148787 0.215382725852067 0.00101050000000003 0.0701745 0.0682515 0.0460505 0.3914075 0.20371795 0.123351609689437 0.049868067372775 0.02371276052285 0.00117303658232 0.0346931304742125 0.161198820880738 0.1561065 0.0734731 0.04242435 0.0033782 0.03436935 0.17236 0.04256853995392 0.0582427304286316 0.0396780798654487 0.0682268030669316 0.0901173542582681 0.0795337892471689 0.00830406348687499 0.208304063486875 0.208304063486875 0.208304063486875 0.208304063486875 0.00830406348687499 0.284154 0.484154 0.484154 0.484154 0.484154 0.284154 0.23973758295625 0.23382387767475 0.28913383105 0.2272920319375 0.3914679039875 0.2974660028 0.2443055 0.2338315 0.2954345 0.2265775 0.3944965 0.296355 0.00481547465308596 0.0133277256478465 0.0066025945696443 0.00172059772314027 0.00705028540267195 0.00279281683817495 0.06026241704375 0.06617612232525 0.01086616895 0.0727079680625 0.0914679039875 0.00253399719999997 0.0556945 0.0661685 0.0045655 0.0734225 0.0944965 0.00364499999999995 -0.372118525 -0.476231825 -0.435439225 -0.520367875 -0.564468575 -0.4140865 0.473471475 0.491427875 0.404419825 0.52506615 0.60074905 0.688984299999999 -0.2646926 -0.38226455 -0.32451715 -0.4313278 -0.45792065 -0.31090875 0.40391545 0.4161573 0.3149864 0.4306734 0.51674865 0.6049072 -0.1496495 -0.2731473 -0.2202566 -0.3276489 -0.3502259 -0.2039835 0.3374062 0.3260855 0.2350518 0.330902 0.4208874 0.5120748 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.208304063486875 0.484154 0.490175598610676 0.291695936513125 0.015846 0.491281119319233 "SVNP" 0.316227766016838 100 0.2 2 1
0.50582280675 0.71895272175 0.3854937970625 0.322201567375613 0.50817658614025 0.189722012730075 0.5055205 0.716994 0.376933 0.2789435 0.521626 0.1873205 0.0064271093295896 0.00918150372349851 0.0123280331072997 0.0294796978250857 0.0194904616837899 0.00709540695095676 0.00582280675000002 0.03104727825 0.1354937970625 0.222201567375613 0.00817658614024996 0.060277987269925 0.00552050000000004 0.033006 0.126933 0.1789435 0.0216259999999999 0.0626795 0.26904348478475 -0.055242957262405 0.0115802079685625 -0.0302104612070625 -0.0255768896154575 0.233190412119188 0.3101055 -0.0560664 0.01620715 -0.02982565 -0.0258045 0.251698 0.0226282282188159 0.00858594830602768 0.0058709155133107 0.00617142791568761 0.00761734619111344 0.013480793991893 0.13800043941375 0.63800043941375 0.63800043941375 0.63800043941375 0.63800043941375 0.13800043941375 0.1342925 0.6342925 0.6342925 0.6342925 0.6342925 0.1342925 0.24369821155 0.309959080375 0.4308120005 0.21180653604125 0.2436921393265 0.347979628 0.2428625 0.3093995 0.4269095 0.2143075 0.2460405 0.345352 0.00147409287803148 0.00444121905375364 0.00334402189506213 0.00201100459669946 0.0118345630774529 0.00142119415140879 0.05630178845 0.00995908037499998 0.1308120005 0.08819346395875 0.0563078606735 0.047979628 0.0571375 0.00939950000000006 0.1269095 0.0856925 0.0539595 0.045352 -0.0853054675 -0.234224025 -0.1484545 -0.185748475 -0.19675185 -0.04643284 0.4753296 0.12800945 0.14709935 0.12508215 0.147581775 0.414004875 -0.031874245 -0.2058927 -0.12094555 -0.1572604 -0.16817115 0.00747320500000001 0.45496615 0.0981047799999999 0.12623625 0.099358855 0.1189861 0.3907484 0.03622386 -0.1707455 -0.08945729 -0.1288908 -0.1352138 0.06968767 0.427615 0.06440605 0.1028569 0.06823824 0.0854531100000001 0.3629885 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0.63800043941375 0.6342925 0.043759486157278 0.13800043941375 0.1342925 0.0438581793975776 "SVNP" 0.1 200 0.5 1 11
0.4721387112875 0.77495124675 0.5279180980125 0.4662661458975 0.4747139379125 0.3026164280625 0.472617 0.7752195 0.5308715 0.4746585 0.474966 0.301128 0.0126490712388872 0.0151028446365274 0.0181299325556207 0.019209772181491 0.0136749686826032 0.0120697012881252 0.0278612887125 0.02495124675 0.2779180980125 0.3662661458975 0.0252860620875 0.0526164280625 0.027383 0.0252195 0.2808715 0.3746585 0.025034 0.051128 0.0650137861644625 0.0093485496216575 -0.00902352208749625 -0.00353988113643125 0.001702634829525 0.0632747234854775 0.0571713 0.00873033 -0.00803965 -0.00337094 0.00134763 0.05658645 0.0156273514436854 0.0100773354470161 0.00916815310699414 0.00983062340983787 0.00987677354844375 0.014995612870391 0.430752995625 0.930752995625 0.930752995625 0.930752995625 0.930752995625 0.430752995625 0.4617435 0.9617435 0.9617435 0.9617435 0.9617435 0.4617435 0.357617013125 0.45451336125 0.323909073 0.288249414625 0.3184187154 0.344802543 0.3549475 0.4550215 0.3220575 0.286181 0.3185875 0.343028 0.00186678032877605 0.00663886464644805 0.00201177130922882 0.00157514798792345 0.00238595649753622 0.0015237882363897 0.057617013125 0.15451336125 0.023909073 0.011750585375 0.0184187154 0.044802543 0.0549475 0.1550215 0.0220575 0.013819 0.0185875 0.043028 -0.1601547 -0.187052625 -0.19956845 -0.197116325 -0.196123775 -0.162971825 0.330016075 0.204774075 0.17818805 0.190809725 0.19300585 0.3145906 -0.12667665 -0.1585341 -0.1682745 -0.16529135 -0.16301625 -0.12822925 0.28764195 0.1738246 0.14756885 0.15988315 0.1644735 0.273272049999999 -0.08768866 -0.1189749 -0.1318632 -0.130123 -0.1260911 -0.08937148 0.2335495 0.1379498 0.1127452 0.1259818 0.1301686 0.2291199 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.930752995625 0.9617435 0.00830097217443741 0.430752995625 0.4617435 0.00831969382575177 "SVNP" 0.1 200 0.5 2 11
